"","x","y","region","id","hemisphere","region_hemisphere"
"925",440,149,"subcortical",70,"right","subcortical_right"
"926",435,144,"subcortical",71,"right","subcortical_right"
"927",431,140,"subcortical",72,"right","subcortical_right"
"928",423,136,"subcortical",73,"right","subcortical_right"
"929",418,130,"subcortical",74,"right","subcortical_right"
"930",414,128,"subcortical",75,"right","subcortical_right"
"931",410,130,"subcortical",76,"right","subcortical_right"
"932",407,133,"subcortical",77,"right","subcortical_right"
"933",406,143,"subcortical",78,"right","subcortical_right"
"934",411,153,"subcortical",79,"right","subcortical_right"
"935",412,154,"subcortical",80,"right","subcortical_right"
"936",414,155,"subcortical",81,"right","subcortical_right"
"937",419,161,"subcortical",82,"right","subcortical_right"
"938",413,162,"subcortical",83,"right","subcortical_right"
"939",410,165,"subcortical",84,"right","subcortical_right"
"940",409,175,"subcortical",85,"right","subcortical_right"
"941",411,186,"subcortical",86,"right","subcortical_right"
"942",404,198,"subcortical",87,"right","subcortical_right"
"943",399,207,"subcortical",88,"right","subcortical_right"
"944",398,218,"subcortical",89,"right","subcortical_right"
"945",397,230,"subcortical",90,"right","subcortical_right"
"946",397,244,"subcortical",91,"right","subcortical_right"
"947",398,250,"subcortical",92,"right","subcortical_right"
"948",401,259,"subcortical",93,"right","subcortical_right"
"949",406,274,"subcortical",94,"right","subcortical_right"
"950",412,284,"subcortical",95,"right","subcortical_right"
"951",417,288,"subcortical",96,"right","subcortical_right"
"952",425,293,"subcortical",97,"right","subcortical_right"
"953",430,302,"subcortical",98,"right","subcortical_right"
"954",431,309,"subcortical",99,"right","subcortical_right"
"955",434,315,"subcortical",100,"right","subcortical_right"
"956",440,311,"subcortical",101,"right","subcortical_right"
"957",448,301,"subcortical",102,"right","subcortical_right"
"958",456,291,"subcortical",103,"right","subcortical_right"
"959",465,272,"subcortical",104,"right","subcortical_right"
"960",465,240,"subcortical",105,"right","subcortical_right"
"961",472,230,"subcortical",106,"right","subcortical_right"
"962",472,291,"subcortical",107,"right","subcortical_right"
"963",468,291,"subcortical",108,"right","subcortical_right"
"964",463,295,"subcortical",109,"right","subcortical_right"
"965",459,302,"subcortical",110,"right","subcortical_right"
"966",418,161,"thalamus",1,"right","thalamus_right"
"967",431,166,"thalamus",2,"right","thalamus_right"
"968",442,170,"thalamus",3,"right","thalamus_right"
"969",448,176,"thalamus",4,"right","thalamus_right"
"970",457,183,"thalamus",5,"right","thalamus_right"
"971",467,193,"thalamus",6,"right","thalamus_right"
"972",469,201,"thalamus",7,"right","thalamus_right"
"973",470,210,"thalamus",8,"right","thalamus_right"
"974",470,223,"thalamus",9,"right","thalamus_right"
"975",467,231,"thalamus",10,"right","thalamus_right"
"976",460,241,"thalamus",11,"right","thalamus_right"
"977",455,239,"thalamus",12,"right","thalamus_right"
"978",449,234,"thalamus",13,"right","thalamus_right"
"979",442,229,"thalamus",14,"right","thalamus_right"
"980",435,223,"thalamus",15,"right","thalamus_right"
"981",427,215,"thalamus",16,"right","thalamus_right"
"982",423,209,"thalamus",17,"right","thalamus_right"
"983",416,200,"thalamus",18,"right","thalamus_right"
"984",412,189,"thalamus",19,"right","thalamus_right"
"985",411,180,"thalamus",20,"right","thalamus_right"
"986",409,173,"thalamus",21,"right","thalamus_right"
"987",410,163,"thalamus",22,"right","thalamus_right"
"988",457,241,"basalganglia",1,"right","basalganglia_right"
"989",454,250,"basalganglia",2,"right","basalganglia_right"
"990",452,263,"basalganglia",3,"right","basalganglia_right"
"991",456,280,"basalganglia",4,"right","basalganglia_right"
"992",452,287,"basalganglia",5,"right","basalganglia_right"
"993",446,299,"basalganglia",6,"right","basalganglia_right"
"994",439,302,"basalganglia",7,"right","basalganglia_right"
"995",431,308,"basalganglia",8,"right","basalganglia_right"
"996",429,301,"basalganglia",9,"right","basalganglia_right"
"997",424,293,"basalganglia",10,"right","basalganglia_right"
"998",417,287,"basalganglia",11,"right","basalganglia_right"
"999",412,284,"basalganglia",12,"right","basalganglia_right"
"1000",408,279,"basalganglia",13,"right","basalganglia_right"
"1001",404,269,"basalganglia",14,"right","basalganglia_right"
"1002",401,259,"basalganglia",15,"right","basalganglia_right"
"1003",397,248,"basalganglia",16,"right","basalganglia_right"
"1004",397,229,"basalganglia",17,"right","basalganglia_right"
"1005",397,219,"basalganglia",18,"right","basalganglia_right"
"1006",400,206,"basalganglia",19,"right","basalganglia_right"
"1007",405,195,"basalganglia",20,"right","basalganglia_right"
"1008",407,191,"basalganglia",21,"right","basalganglia_right"
"1009",411,185,"basalganglia",22,"right","basalganglia_right"
"1010",410,185,"basalganglia",23,"right","basalganglia_right"
"1011",413,190,"basalganglia",24,"right","basalganglia_right"
"1012",418,202,"basalganglia",25,"right","basalganglia_right"
"1013",425,211,"basalganglia",26,"right","basalganglia_right"
"1014",429,218,"basalganglia",27,"right","basalganglia_right"
"1015",439,227,"basalganglia",28,"right","basalganglia_right"
"1016",449,234,"basalganglia",29,"right","basalganglia_right"
